score_training
review_id,user_id,business_id,stars,useful,funny,cool,text,date,yumminess_score,service_score
SVf6HThI6xJQWpu2UUUgjg,8VNmuYmFboXleIFf-stnFg,ytaVHTK7kdHxUscf2PCrow,5,7,1,5,"In many east Asian cultures, the craters and seas of the moon are interpreted as the image of a rabbit. Origin stories of this lunar leporid generally involve a theme of community, respect, and self-sacrifice. These allegorical traditions are the inspiration behind a once-a-month dinner served at the Moon Rabbit Cafe, a pay-what-you-can community effort staffed by volunteers at the Reno Buddhist Center (every third Saturday, 4pm-8pm).
Dining is done family style, with long tables of about 12 seats each and a total capacity of 80. We waited for roughly 30 minutes to be seated, and the staff tell me they served a record crowd of over 200 that evening. The aromas coming from the dining room were so enticing we didn't mind a bit on the wait, and the volunteer staff did a bang-up job keeping things friendly and feeling unrushed, all while moving folks through at a decent pace.
Each month a different theme is chosen, often with a guest chef creating the menu. April's theme was ""Ooh La La Paris in the Spring"", featuring some classic French dishes, each with a little twist showcasing the chef's creativity. First course was a canapé plate of crostini with toasted gruyere, a jam of caramelized onion and rosemary, garnished with fresh chives and chive blossoms. The appearance and flavor was akin to a deconstructed French onion soup, with a nice touch of garden freshness.
There were two entrées to choose from--one vegan, one not--both served with an arugula salad dressed in lemon and fennel seed vinaigrette. By itself the salad was a star on the plate, the peppery flavor of arugula pairing perfectly with the seasoned, slightly tart dressing. Layered ratatouille filled the vegan role, with green zucchini, yellow squash, and roma tomatoes. A thick, pureed sauce made from the vegetable ends, eggplant, red bell pepper, onion, lemon, rosemary, and oil perfectly bound it all together. Definitely one of the most flavorful squash-based dishes I've been served.
As if that wasn't enough, the chef's take on coq au vin started with chicken thighs marinated in pinot noir, seared in bacon fat, then braised in a blend of wine and housemade veggie stock. Combined with roasted red potatoes and turnips--and carrots sauteed in butter and cardamom--the resulting flavor profile was very well developed, subtle, and truly delicious.
Beverages included ice water, tea, coffee, and a spritzer that appeared to be a blend of concord grape juice and seltzer water. The spritzer didn't really work for me--reminding me of Kiddie Coolers my parents used to order for us tykes--but the coffee was quite good, very robust and a perfect pairing with dessert. Provided by a local bakery, dessert was a delicate little lemon and raspberry tartlet served a la mode. It featured a nice balance of tart and sweet, with a single whole raspberry right in the center. A perfect end to a great meal.
I found the pay-what-you-can concept a refreshing idea, allowing folks from all walks of life to enjoy a great meal together. Both while waiting to be seated and during the meal, it was hard not to connect and chat with perfect strangers enjoying the meal and the community vibe together. The next dinner is on May 21st, although the theme and chef are yet to be announced. The chef who prepared our delicious meal turns out to be a semi-amateur with a passion for cooking, and Moon Rabbit Cafe is seeking new chefs to create future dinners If you are or know someone with a similar drive to share your talents for a great cause, contact Shelly or Connie at 775-525-1182 or moonrabbit@renobuddhistcenter.org.",2016-05-15 22:55:16,1,1
QCaQ76arkkhS_xxwzuK-Ew,50_lzU_1L4WS5F5KUvlAGQ,ju4YP8SLdR_BmWr_-Xh83Q,4,3,0,0,"I was very pleasantly surprised when I tried the pho here. I had low expectations because I'm from the bay and Santa Barbara asian food can't compete with the bay. I got the rare steak pho and the steak was tender and good. The soup was flavorful, but not too salty either. I think I got a small size and it was a good portion because other places would usually give a tiny bowl. I wish they had a medium size but small was good. I would definitely come again, it really didn't disappoint as I thought it would!",2017-11-25 20:11:23,0.9,0.85
PGyO1AxqkDyCQImhBxXBKw,lM-G53d14KAM7S2L8Mo2oQ,mcr1lAEdvGLMJhuPwI3I2A,1,4,1,0,"I've gone here a couple times to eat but moreso for boba. I usually have a good experience at 101 Taiwanese Cuisine, however, this time has totally ruined my perspective of them. I ordered a avocado smoothie with my Uber eats order, added boba for $0.50 extra cents, but there was no boba to be found. This is completely unacceptable and since it was through uber eats I couldn't get it fixed. My review will remain at one star until I am compensated.",2018-11-11 8:00:26,0.7,0.1
fDT671xiqXp76h7dNKLILA,prlme1tGnXFWSiYgAqS3GA,Wndkw2PinAwTgjeUJOTdCg,5,0,0,0,"Great location and lots of places to sit (with outlets)! I would recommend this place for studying/working especially. Customer service was great, the barista was very friendly. The Nitro cold brew was absolutely fantastic (~$4.50). It wasn't too bold but it definitely had the coffee bean flavoring you know and love.",2017-08-17 3:38:44,0.95,0.9
jpKG7iKsNf7BDqFuIsy-cQ,d-UBCagmzd4K6H7XtwVNAQ,CPFKi2lZJazP6IdtCdDDyg,3,0,0,0,"Fun, busy atmosphere. Always seems to buzz with activity. Espresso based drinks are good, but the drip coffee is pretty bad. It was probably a few hours old, in a hot pot, and when I asked for a fresh cup they gave the exact same old coffee again. Sad.",2016-05-26 16:05:10,0.7,0.4
96gmEHmCfb4U4P1Rn9iNFg,GLZVwarrRnkszif5JHqHjw,PWWGbkPC_agn-4s1Hv1W5A,4,1,0,1,"Stopped in for a croissant and iced latte with a couple other people. Great little cafe for relaxing outside, very dog friendly. Plenty of outdoor seating, although indoor seating is a bit limited and noisy during peak hours. Very long line when we went (Saturday morning) but it moved swiftly, so no complaints. 

The espresso had a wonderful, smooth flavor that was perfectly balanced and the croissant was buttery and flaky and everything was consumed quickly and happily. We will stop here the next time we are in the area! :)",2016-09-07 23:35:05,0.95,0.85
NRQ2jcoESdfDhYgNFVNH8g,jQ46yCU6sbYuhpOiVRubag,zMMSWTHxkLWYR359o-IuAg,5,1,0,0,"Flew in from Brooklyn, NY the night before and was looking for a breakfast spot before starting our trip to Tahoe. 
We couldn't have been happier with our choice. Diner classics cooked to perfection! Everything was delicious and lovingly prepared. The service was exceptional, friendly, and welcoming. The restaurant itself was clean and tidy.
This is a gem with lots of small town charm. I'll be back the next time I'm in Reno...",2015-08-06 19:13:10,0.95,1
-Fu5j8stsM97Se3wW8ImgA,4ORQLWhPVEc8u-j5DqvPyw,cBp1fn2LXpSHe4VbTXLYEw,5,0,0,0,Ordered off Uber eats. Excellent food. Fresh ingredients and healthy! Order the pork with rice and the #1. Will definitely order again and would recommend!,2018-07-02 1:58:55,0.9,0.8
4vPEQ0HamkEacRsK2Ar4cg,gE6XXr_s6GwD-RyF-MViig,CPFKi2lZJazP6IdtCdDDyg,4,2,0,2,"Love, love, love the whole milk lattes here... creamy, light and delicious. The service can be a little slow at times, but that latte makes it worth the wait. I have also enjoyed the lemon chiffon tea, and the barista said they make a latte with it as well. Their salads are good, the paninis are sometimes a little dry/bready (and I like bread ). The veggie quiche is too bland for me. But really, I go there for the latte!",2015-02-24 0:12:08,0.8,0.6
NEUILOAYyzZna2ile3x_4Q,pmlKta-3uuoe11YE_nzk5Q,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,0,"Yummy, business trip in Reno for 3 days and we had dinner here twice. Chinese herb soup is my favorite, real nice Chinese soup.",2018-10-06 2:51:12,0.9,0.85
il0EUbzPHbmGvqS8GtfQZw,d3aqgrQo41ZAykHH-Pdllg,vyyr3G874jpRYSQo2KPZow,5,1,0,0,Wow! So happy to have found this gem while I was getting my car repaired. The owner is the nicest and the veggie sandwich was superb. So fresh and delicious!,2019-07-02 0:17:47,0.95,1
sRmo1W2OCDcX10t1s4ysNg,aflOM2zIrezsIRWd1D5OuQ,CPFKi2lZJazP6IdtCdDDyg,4,0,0,0,"Just about the only ""bad"" thing I can say about this place is that the seating is always scarce! That says a lot about their business...the coffee bar is an awesome place. Great location, great service, awesome coffee...very relaxing spot. I'm not a huge coffee person, but this is one of my top coffee spots in Reno. Love it.",2014-10-10 21:53:03,0.9,0.9
mr_bbEjsx5CCWN5GD7glcQ,YNniRfa6uRjCBaF4cAQNjg,cBp1fn2LXpSHe4VbTXLYEw,5,0,0,0,"Love love love this place. At first I was taken aback on the price but worth every penny and it was a LOT of food. 
I got the spicy pork BimBop and a side of kimchi. Highly recommend.",2020-06-14 16:17:37,0.95,0.9
fzpHA0wUsUUkR6OAIJUh1A,KgX-L4SPh6kurBcv68tr8w,IDtLPgUrqorrpqSLdfMhZQ,3,1,0,0,"We found this place to be fairly disappointing. Maybe we just ordered the wrong stuff? There were several different breakfast sandwiches on the menu. We were looking for just a quick bit. Simple pastries, donuts etc. The place calls itself a bakery, so I assumed the croissants, pastries, and donuts would be very fresh. This was not the case. I had a ham & cheese croissant, which was ok, but not that fresh, flakey etc. My daughter ordered the ""seasonal donut"" which was $4.00. It was just an iced cake donut with colored sprinkles. Nothing more than you'd find at a cheap donut place for $1.00 or less. My wife had a blueberry danish. Again, it was OK, but not great. This place says it is a bakery. Am I wrong for assuming the baked goods would be fresh and better than average? If you're going to charge me $4.00 for a donut, it better be the best darn donut I ever ate. Next time we're in town, we'll try somewhere else.",2018-06-05 20:17:54,0.5,0.7
Km319ahVfyjIVPatvmZw7Q,3Go2Y97rb6ChkAo5-g4eUQ,CPFKi2lZJazP6IdtCdDDyg,5,0,0,0,Love this place! Staff is always friendly when I come! Their matcha latte is so good too!,2017-05-03 23:36:05,0.9,0.9
2_z5zYGjlF6KzWMhKcJEFw,zCe7snm6q1fPfUJlxxiUgQ,tVNP5Ap6EAypgwsiPHWW2g,2,1,0,0,"I usually love keva juice but I just went there today and I am very unsatisfied with their customer service. Emilee ""helped"" me and seemed to be rushing me the entire time I was there. I asked her option on a drink and she just seemed to rush me on a choice instead of giving an honest option. Then I tried switching my medium to a small, because their prices a bit ridiculous, she tried to say no to me getti g a smaller drink because they already started it. I'm sorry but that is because you rush your orders and customers, I didn't even pay yet. I dont know I just feel all these places hire kids and dont train them on how to give great customer service. I come to smoothie and coffee shops to take a break from my hero. And rushed day not to feel like I'm on the clock myself.",2019-03-17 19:47:18,0.7,0.2
qeyG3Dqo7OtYCcyYWcHAWg,PFyt8ujcHS0Upp2rGL-TCQ,VeFfrEZ4iWaecrQg6Eq4cg,5,3,0,1,"BEST HIDDEN LOCAL BURGER SPOT. For over 10 years, I have been coming here! Perfect place to come after surfing/swimming/craving a good a** burger! 
Best:
The delicious burger ofcourse with cheese and avocado !!
The good:
Presentation isn't the best but it doesn't matter when the food is so delicious . Only the locals really now about the secret spot 
The bad:
The fries are cooked fresh but just need additional salt.
It's a bit of a drive coming from downtown, only has one location; however very much worth the drive! They NEED to open another location!",2021-09-08 19:52:50,1,0.8
JDd4EvKo1hTgJTk4vXoWag,Uo2gVz-HwDygWyneyBRtkg,VeFfrEZ4iWaecrQg6Eq4cg,4,0,0,0,"Used to go here back when I went to UCSB and had the mad munchies :)
I've only had the char bugers, fries, and zucchini sticks, so this review is only for those. They're pretty decent, especially if you're too lazy to cook a burger or fries, or don't know where to even buy zucchini. lol.
They have a burger special (forgot what day), try it then...",2011-12-30 5:10:39,0.85,0.8
goZJI_-HX5Leal8eO9UdNQ,iAQp8LT5jCLz43bv2X6oFw,cBp1fn2LXpSHe4VbTXLYEw,4,0,0,0,"The food is good and the service is fast. Would be a great take out lunch or dinner. Great way to introduce yourself to Korean food in a fast and casual setting. The kimchi was great and the bulgogi bowl delicious. I will eat there again and you should try it. Why only 4 stars then? First, $2 for a tiny, half-filled cup of kimchi is rediculous when bowls are already $9-12 and a drink is $2+. It's ok to charge for kimchi, but the size needs to increase. Second, the water cups are tiny. How do you expect someone to eat in without having to get up and fill a cup a million times? Ruins the eat-in dining experience, even for a casual, healthy food fast place.",2017-05-14 21:43:27,0.85,0.7
sXY6AUaN0xzYX3eKA-9t3g,gyYv2pJvt_14wSLGNg2wsA,VeFfrEZ4iWaecrQg6Eq4cg,4,0,0,0,"Just had their 1.89 charburger sunday special. added cheese, avo, and jalepeno. very tasty. 
this may be our new neighborhood go-to place for when we want some good food fast and cheap. 
bf had the bbq chicken sandwich which was very good too.
I also got an order of zucchini stix - yum.  
cant wait to try the rest of the menu!",2010-09-05 22:20:15,0.9,0.8
XdBHUFNEmQYhtT6WmPANbA,eTzE7DauSODqmviZ5YfCTg,kf8HXRAZxtC7xVR0Tg-rhA,5,0,0,1,"Love this place!!! Awesome, fun, clean atmosphere. The staff are super friendly and the drinks are AMAZING!! Yum Yum!!",2020-06-30 1:02:32,0.95,0.9
7k8Mmutl7AEmmG3v4N7gUA,cz-q2Pn7ghu0t69jOLSAlg,zO0UwsrbwCLYFWpn5jZ2DA,5,0,0,0,Awesome new place with a nice vibe inside. I loved the foghorn waffles - a unique and delicious spin on chicken and waffles. Coffee was great and service was good.,2018-09-09 21:45:40,0.95,0.85
10CRPcsq4vzo0zzTB_OJCQ,_uj5-_TKz9OLLcinuJCYbg,GaktVVj3HWX0sVMlCXCWZw,5,3,1,2,"This is my favorite coffee shop in Reno for a work/business meeting. The staff are amazing, before you order your drink they'll walk you through recommendations patiently figuring out what you're in the mood for. Currently I'm on a ""warm decaf drink without a lot of sugar"" kick so it's taking me a minute to order and the staff at Swill are ever so kind and helpful. Once you order and your drink is made they'll bring it to your table instead of calling you up. Simply pleasure, but ever-so-meaningful. If you order a pot of tea they'll check on it while you're there, make sure it isn't steeping too long, etc. Its these little things that make this place 100% for service. They also have smoothies and baked goods. I recently tried a slice of chocolate pumpkin loaf and it was exquisite. 

I'm yet to mention my favorite thing about this place. The tables! There is an adjunct room full of spacious collaboration tables and comfortable seating areas. Unlike typical coffee shops, it's away from the counter so it's quite enough to conduct business without grinders or other load coffee-making-noise that you have to talk over. There are a ton of tables and the place is never packed so whenever I have to meet with groups of people (if I have the time to drive to this part of town) I prefer to meet here. Another plus, there's always plenty of parking.",2017-09-23 16:20:19,0.95,1
zg49QgQ6URo69sJGR6dZzQ,b1cwQMGPQOH_lEFpP8EQsg,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,Great food. Very fresh and organic. Great service.  Great atmosphere. Loved everything about it. Highly recommended.,2015-11-23 19:38:17,0.95,0.95
j3nwhTxQEG78hGCARDNz8g,vbZNISBD6VBCPDqRRqX3iw,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,0,Came here 4 years ago during vacation. We came back but nothing change after years . The foods were still as good as before and the service were great too.,2017-01-31 8:45:29,0.9,0.9
MHEwdoXJCj33AtCVNJF5Hg,kGL_5eMz_dEcD8s7Z-kPnQ,IjJSHYMgXV3ZQSAr0tn19A,5,1,0,1,"If you are from a bigger city like LA or NYC and are craving some more tasty/authentic Vietnamese food, look no further. Sip of Saigon not only has fantastic food (and plenty of options for vegetarian folks like myself), the coffee is BOMB and the atmosphere is adorable. Highly recommend the Bahn Mi, the tofu is fantastic!",2021-12-04 0:13:26,0.95,0.9
Z41ZhxIpkFJ49r_RCTDHVA,k3TMQcZH3CVCRyrYIA3UaA,34Eqv8jXgxg_EEwcsNgeeg,1,0,0,0,Giant chunks of açaí throughout that missed the blades of the blender. Vibe was less than desirable. The wait was long. Disappointed to say the least. All 3 of us threw away more than half of the bowls.,2018-05-20 18:19:19,0.3,0.5
NnNbD_8M5M3ijQLupBdyOw,Zbig5SN14UPoq6JAELi9Ug,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"The food is tasty, I'll give them that. But when one buys a $9 cup of soup, to be you need to purchase a half baguette if you want a piece of bread with the soup because they are low on bread is absolutely ludicrous.",2018-05-07 17:17:52,0.8,0.5
usEk3tJJrOmGN9Z558djTg,er0PUnJ6dVpPvyqKoKhqVQ,FYw5uf26ry8-MuPKD10z0Q,5,0,0,0,Great breakfast place! Everything is delicious and the staff are great! Highly recommend!! The fresh squeezed juice is amazing,2020-07-10 20:43:34,0.95,0.95
S06ASSFFB0S2uuDFVWbPIQ,3D73gVVO7CJY2KVqgdYmzg,RIXWht1pZG8pe1SJk5hhXw,5,0,0,0,poke is my favorite food and i was so bummed that there weren't any GOOD poke places in iv:( but now i can happily say that i will be spending all my money at this place. phenomenal.,2020-02-24 4:31:22,1,0.9
1eb88tYbg1FZQxBslu7rkg,Br0RagU2mzAazTVrVp5URg,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,Food was excellent and the service was even better!! Will definitely be back soon!!,2016-09-22 17:37:13,0.95,1
5lnGbNqUKO0hplKXjUJ4og,-5KxiSfeC2Zz-h-rzvOYOQ,ju4YP8SLdR_BmWr_-Xh83Q,5,1,2,0,My server Nick and Chris were by far the most amazing people. Not only was the food sublime but the service I had received was humbling. These two servers have inspired me to become a better person and ensure that the world is made a better place one belly at a time,2017-08-07 0:05:13,1,1
P-Rj6-aLnRVZEowlN7kSSQ,HEg9Nkp0Xat52_be4jI82A,MbzgGsMQpGyVrUJXi_Jw0Q,5,1,1,0,"Eggs benny: 10/10. Almond milk iced coffee 10/10. Outdoor seating *chefs kiss*
Staff? AMAZING
Please give this little spot a try. It was a pleasant experience and great breakfast food.",2020-12-04 6:38:01,1,1
8afq73MgoLG0LbF0_9qcPA,u-F5PJJjsMe7g67ezEVoWQ,mcr1lAEdvGLMJhuPwI3I2A,5,1,0,1,"OH MY GOD this place is absolutely amazing and incredible and delicious. I can't believe there's a place like this in Reno. I'm shook and appalled it's absolutely sensational I LOVE LOVE LOVE the Taiwanese spaghetti is a must, I love the beef and pork wrapped pancake, POPCORN CHICKEN IS SOOOOOO GOOD, and the milk teas were incredible. I wish I had this Taiwanese place back at home wow. 10/10 would recommend.",2018-05-28 19:26:05,1,1
x_iR9CE6GKbkKEJd8bXsgA,1FMCb06QWAcTaXGBu9Uaig,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"One of the best huevos rancheros I've ever had.
The coffee was good too! Friendly service. I will definitely  come back when come back to Santa Barbara.",2017-10-10 18:45:47,0.95,0.95
17mLJgF3mg4xuHSt0pHvCg,jDOXC7mAzjoLC3wcAiQrUg,cBp1fn2LXpSHe4VbTXLYEw,4,1,0,0,"I was pretty impressed with how good the rice bowl was. I couldn't finish it all, the cup of broth was delicious and refreshing!",2020-02-15 15:14:21,0.9,0.85
NQCKPD9jdRpMJZ-rtVyWRg,gVEye2LuFCLxxFRc41jIKA,mcr1lAEdvGLMJhuPwI3I2A,4,1,0,1,Who would have thought that there would be good asian food in Reno. I ordered the beef noodle soup and was not disappointed. The broth was flavorful and meat was tender. The service was friendly and food came out fast and piping hot. They also have boba!,2014-06-20 4:05:40,0.95,0.95
Yy9SBFQM0JAmhiwl5Gxz-g,HGAL-m-JFvg4izJboZ6p8w,UFpCraqzFBAhtZqmxmiWsA,5,0,0,0,"My 19-year-old niece and her friend visited us in Santa Barbara for one week, and knowing that the girls loved cats, I reserved time for a visit, and I am so glad I did.  The girls were delighted with the cats, as was I!  They're so cute.  And they're all different, both in looks and temperament.  They're identified by sex (pink collars for girls and blue collars for boys), as well as by temperament (beige collars for shy, and purple collars for unpredictable).  We sat and played with them, using the toys that were strewn about, and we even fed them with the treats that were provided.  Some of the cats were so active and entertaining, and very amusing.  A truly different kind of experience, and we wished that we could have taken one (or more) of the cats home with us.  Since the cats are taken from a shelter and provided with so much attention and care, we felt really good about supporting this type of endeavor.  We will, no doubt, return and possibly even adopt one of the cats!",2018-05-24 0:32:43,0.8,1
VYvq5aUSNVJKH_9S_JHLKA,LarIPSVoakIlj0g4-eZpCw,CPFKi2lZJazP6IdtCdDDyg,4,0,0,0,"Let's go for the pros :
The menu is widely ranged everything from Coffee and Tea , pastries , and lunch ideas. They even have a gelato bar.
My favorites to drink are always the Chai tea's , lavender latte , and their lattes in general but switch them out with coconut milk if you want to try something different. But overall I really enjoyed their different tea lattes.
The food is well thought out and there's always something different but you can always count on some staples as well. Their pastries are enjoyable , not necessarily the best out there but still really good. I have yet to have any of their gelato but it really does look yummy. Their sandwiches are very good as well.
The parking is decent. There is a small parking lot off to the side and then if that's full there's street parking but there's always plenty of spaces. Their hours are very reasonable as well being that they are open till about 9 p.m. or so in the evening.
Just a couple cons :
Definitely do not go at rush hour you will not have any place to sit or you'll be standing inside during winter hours to waiting for a place to sit. I would recommend to go either mid morning or later in the afternoon.
One thing I was highly disappointed in were there crepes , definitely not authentic at all.
Their prices are hit-and-miss for me. I don't mind paying extra for local places but I expect more from the food in general. The pricing on the drinks are very reasonable.",2016-04-08 7:44:18,0.85,0.75
2nBe2ON3Q7dlMKGNOBhtFw,SHn5pXg4BSUVQPxKPtrAfQ,-kY_HDP7IMvGl-kBIZVU4A,5,0,0,0,"Such outstanding service!!! The coffee is incredible. Love the vibe, welcoming locals and visitors alike. Great ambiance, casual and airy. Thank you for the recommendations and the outstanding cold brew!!! Can't wait to return. Excited to add to my craft coffee mug collection too!",2017-09-17 18:17:11,0.9,1
Mhesv4_-Xz1Q_YJje9zhQw,IO13OIQSOINBOpLvUnumrA,mcr1lAEdvGLMJhuPwI3I2A,4,1,0,1,Very pleasantly surprised about authenticity of the food right in downtown Reno. Happy we made the drive from Truckee to try it out!,2020-01-31 13:49:03,0.9,0.9
W3yQJYSFeXswym7Pe5D5AQ,Y2GbwVDz_EweK018kIG25Q,FYw5uf26ry8-MuPKD10z0Q,5,0,0,0,"Love this place and the service has become excellent. Best place for breakfast or lunch, imho.",2016-05-06 17:53:28,0.9,0.95
Cvavly7uR27zl7sy4ZJK3Q,Bm4XWsi8d2dIrYkaUSsbGg,34Eqv8jXgxg_EEwcsNgeeg,5,1,0,0,"Highly recommended if you're into Açaí bowls. The fruit was very fresh and delicious. The portions were huge and the granola was tasty. The one we ordered had coconut shavings on top. I don't like coconut, but I ate every bit of it.",2019-06-28 17:38:43,0.95,0.9
Ko0NAwVsWNb82wmwevHGxw,JA-6RTUXypWzm9roFTWrHg,VeFfrEZ4iWaecrQg6Eq4cg,5,0,0,0,"Best tortas in town, they are huge and yummy! Would definitely order from here again! Love the portion of fries they give with your combo and they have great customer service",2020-11-12 17:59:38,0.95,0.9
hbk4q7FsZO4truNzwS5-Rg,emT9ebJA-3ksH0t9TqhUPQ,O6RCCmz8-x4NhWJpI8KQug,5,1,0,1,"Breakfast has a fantastic atmosphere, one that is perfect for a traveling freelancer or local surf bum. The staff is friendly and the coffee is strong! I especially fancy the vegan chocolate chip tahini cookie dipped in a cupa black coffee.",2018-11-02 19:33:22,0.9,0.9
oqxiozszl2nZ2B01ifkDpw,reUrY7d6ylxETjczIblxrw,cBp1fn2LXpSHe4VbTXLYEw,5,0,0,1,Very authentic Korean bibimbap. Try Kimchi bokeumbap and spicy pork bibimbap. Food here made you satisfying your hunger after losing all your money for slots.,2017-12-26 19:55:45,0.95,0.85
D320RmP0gLOffIfNaV5rXQ,JqrdXqw2q1hj3JWY7kIqZw,zxuVnNVAUm16Sro0dS_lmg,5,0,0,0,Always good service!! I like to get a bunch of small plates to share and the prices are more than fair. So delicious and fresh. The decor is beautiful and the restaurant is clean. One of my favorite date-night spots.,2018-06-15 15:06:06,0.95,0.95
rferX-ZzXsb64FA1DjUc5Q,dY2-1izFMHD8tODaz2jXfg,-kY_HDP7IMvGl-kBIZVU4A,5,0,0,0,"Oh my gosh almond milk latte- amazing! And the service was spectacular, so friendly!!",2015-03-12 5:44:58,0.95,0.95
mDwa4LVVppE0jwz7ZpuMkg,5BxhPxrC9ofGZkD1lncP0g,q_CK-buoiPFNDoNNU1yb1A,2,0,0,0,We eat here once in a great while because its near our house and the food is good. They have a great space but I don't feel that they take maximum advantage of it. Doesn't feel cozy or charming and that is also reflected in their employees. It's too bad because if those minus points were fixed we'd spend more money there even tho it's way overpriced.,2013-01-15 20:37:05,0.85,0.6
qDN5xT2ENeu3EO3I9dn9xA,jRwdUslvMExvp9VZhm77Vg,CPFKi2lZJazP6IdtCdDDyg,5,0,0,1,"Amazing coffee, amazing food menu (for a coffee house), and just a great vibe/ambiance inside and out!",2017-11-29 19:43:48,0.95,0.9
zDcPNOTYBUqowo1bKdjA0w,gh2fNW-4yJxftzrHoKiRUQ,eFn-8QlFGdkT_B-bWigtFQ,3,0,0,0,"It's strange when food is inconsistent when it's old ladies who their entire lives made this food makes it funny.  I visited this place a handful of times when in town and the food that was always inconsistent was the rice and beans.  Of all things!  One time the rice was too cuminy.  Other times bland.  Other times just right.  What's going on?
I am addicted to their tostada.  I ask for rice on the tostada because it's only chicken and beans.  
Their cheese enchiladas have onion pieces in it and my husband orders it without.
The cheese enchilada is delicious.  It's simple but I say we like it a lot because of the good cheese they use.
I also love their beef tacos--they have potatoes mixed in.  And the shell is the home-fried poofy kind and not the generic taco shells.  
The downside is for their bowl of chips and salsa, their chips are always stale.  That's a huge disappointment.  But  I guess their salsa makes up for it because I use that for my food.  
Service also I have to say is a downside when there aren't a lot of people in there.  You'd think they'd give you better service but it was the exact opposite.  The waitress ignored us most of the time to the point where I had to get up and ask for things because she either forgot or is very very slow (because she preferred counting her money).",2011-10-28 23:20:04,0.85,0.4
C8CCBVOCLpeawuu3e8kmIQ,QVqDqyfU7iezD--5tXJO2g,MbzgGsMQpGyVrUJXi_Jw0Q,1,0,0,0,"Waited 40 minutes for food... requested a refund. I have eaten here many times... people were asking where their food was, overheard two complaints about wrong food being delivered. As We requested a refund we were told that our food was being plated. There were customers outside that ordered, prior to our order being placed that had not received food. I've been there during hustle and bustle of food service on a busy weekend. Today's experience was unacceptable, and a waste of time. There was plenty of staff in restaurant and kitchen. 
The thing that was the most unacceptable to me was the dog in the restaurant. None of the staff asked if it was a service animal. In attached picture you can see posted on the wall notification from Santa Barbara County Health Inspector, No Animals Allowed!",2019-01-02 19:39:18,0.5,0.1
NjwoynKztCqx9wmo9-CpDQ,puux9WJFPcOa0KLG_8_4vg,lu2UpRHLBZfvLG_caNEHKQ,1,1,0,0,Went in with a hundred dollar bill and they wouldnt let me get anything.. Terrible service I was starving while watching my friends eat absolutely pathetic and ridicilous,2016-08-15 23:22:34,0.5,0
wmvdORkGvwSI14KXlmiZ5g,MAGS2oAwlQOEZmPEC81Euw,uGo0TCVNOcDQxMArUU0Jrw,3,0,0,1,"Everything over here is good, but I don't get the hype that it gets. There's always a wait, and it's always the first place my friends' suggest whenever we go out for brunch. Don't get me wrong it's okay. It's might even be pretty good, but when I'm coming up to visit I want something to really hit the spot. Cajun Kitchen just doesn't do it for me. I think I enjoyed this place waaayyyy more when I was still living in Goleta. Now I only get to visit a few times a year. I have so many places that I absolutely love in the Santa Barbara area that going here is pretty far down on my list.

With that said, the biscuits and the cornbread are both phenomenal. Both sides come with apple butter and butter. Those have always been great and are almost worth the wait to get a table. On my last trip here, the cornbread with apple butter were eyes rolling to the back of my head good. And then I went on to eat my California Benedict and was sad that I had started with the cornbread. It wasn't bad. It was okay. But it was like having such a strong start with such a weak finish. The hash browns are good but I wouldn't recommend the home fries. The jambalaya with eggs is decent but I think that's because I really like the eggs mixed in. 

The service here is also usually very good. They're usually really nice and very attentive. On my last visit, I think our server was just having a bad day and he seemed like he really didn't want to be there. 

Overall if you live in the area and want to get brunch then go for it. If you have friends visiting, go ahead and toss it up as a possible place for brunch. My three stars doesn't mean that I don't like it. It just means that I think it's fine. It's over hyped but fine.",2014-05-10 4:51:57,0.75,0.7
7WU8iUDOS39nwCBjcma6Fw,3GyWAL8ECK0mTVTzwQYJ9Q,mcr1lAEdvGLMJhuPwI3I2A,4,1,1,1,"- BYOR (bring your own rice). Like a few of the other Asian restaurants around Reno rice doesn't automatically come with entree. It is an up charge to get a small bowl of rice that should already be included with the entree. 
- good to great food 
- good service 
- parking could be tricky 
- fair prices",2019-12-27 22:19:57,0.85,0.8
SIg1PfdAjUx-YX2KdU9sIg,0e7Rl7wxDyS-195HpQK_-Q,mcr1lAEdvGLMJhuPwI3I2A,5,1,0,0,"A gem in Reno. First, the food --- the pot roast meal box. That braised pork rice is so delish. And that's just a side. The pot roast itself so flavorful and tender. The pickled vegetables added a nice touch to change the palate. The restaurant itself is modern, Asian (not to be obvious). Overall, it was a pleasant surprise.",2016-11-16 4:08:54,0.95,0.9
IIUqKow77flHf-O_nEVqAg,UZmJGnv7d6PMtm4rCrd-9w,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,Great breakfast place. We went on a Sunday and there was a line but I thought the food arrived in a decent amount of time. Staff was very friendly.   They have indoor and outdoor seating.,2018-10-01 5:43:49,0.9,0.9
